COUNT(I.INT_SEQ_NO),SUM(I.INT_PAYABLE_AMT),INT_SUM_INSURED,INT_DATE_LOSS,INT_PERIOD_TO,PAY_CAT_DESC,ANNUAL_TOTAL_PREMIUM,CUS_INDV_TITLE,blackList_status
1,211740.0,4300000,29-AUG-23,18-SEP-23,60 DAY CREDIT,160607.4,MRS,1
1,396700.0,3600000,13-DEC-23,21-JUL-24,60 DAY CREDIT,125422.99,MRS,1
1,184950.0,5050000,19-JAN-24,02-DEC-24,60 DAY CREDIT,136954.38,MRS,1
1,62950.0,7000000,05-MAR-25,25-AUG-25,DIRECT,148687.26,MRS,1
1,48975.0,3600000,09-APR-25,21-JUL-25,60 DAY CREDIT,78679.78,MRS,1
1,48975.0,3600000,09-APR-25,21-JUL-25,60 DAY CREDIT,87077.01,MRS,1
2,7230700.0,7000000,13-MAY-25,25-AUG-25,DIRECT,251716.1,MRS,1
1,3615350.0,7000000,13-MAY-25,25-AUG-25,60 DAY CREDIT,136945.6,MRS,1
1,61950.0,7000000,08-MAR-17,31-JUL-17,60 DAY CREDIT,88045.51,MR,1
1,51700.0,7000000,01-SEP-18,31-JUL-19,DIRECT,87477.87,MR,1
1,,7000000,12-JAN-20,31-JUL-20,DIRECT,87477.87,MR,1
1,,7000000,12-JAN-20,31-JUL-20,DIRECT,94047.95,MR,1
1,,750000,22-OCT-15,07-JAN-16,60 DAY CREDIT,14665.92,MR,1
1,647000.0,750000,23-SEP-16,07-JAN-17,60 DAY CREDIT,16166.06,MR,1
4,1484800.0,7600000,14-FEB-19,29-AUG-19,60 DAY CREDIT,120097.09,MR,1
4,,7600000,16-NOV-19,29-AUG-20,DIRECT,109450.89,MR,1
4,,7600000,02-JUL-19,29-AUG-19,DIRECT,109450.89,MR,1
4,,7600000,02-JUL-19,29-AUG-19,60 DAY CREDIT,113894.4,MR,1
4,,2500000,18-MAR-24,06-NOV-24,DIRECT,31141.43,MR,1
4,,2500000,18-MAR-24,06-NOV-24,60 DAY CREDIT,41365.3,MR,1
4,200000.0,2500000,18-MAR-24,06-NOV-24,60 DAY CREDIT,72183.54,MR,1
4,200000.0,2500000,18-MAR-24,06-NOV-24,60 DAY CREDIT,55575.82,MR,1
4,200000.0,2500000,18-MAR-24,06-NOV-24,60 DAY CREDIT,41365.3,MR,1
4,,3400000,03-MAR-21,29-OCT-21,60 DAY CREDIT,52252.1,MR,1
3,165450.0,2900000,28-FEB-13,14-JAN-14,60 DAY CREDIT,72747.08,MR,1
3,157500.0,4000000,10-OCT-22,28-JAN-23,60 DAY CREDIT,99723.43,MR,1
3,604200.0,4000000,22-OCT-22,20-FEB-23,60 DAY CREDIT,152477.96,MR,1
3,604200.0,4000000,22-OCT-22,20-FEB-23,60 DAY CREDIT,99726.67,MR,1
3,,7000000,09-SEP-22,09-MAR-23,DIRECT,198820.4,MR,1
3,645900.0,4000000,22-SEP-22,20-FEB-23,60 DAY CREDIT,152477.96,MR,1
3,246900.0,4000000,25-JUL-23,28-JAN-24,DIRECT,156865.31,MR,1
3,246900.0,4000000,25-JUL-23,28-JAN-24,60 DAY CREDIT,113819.75,MR,1
3,27000.0,5200000,08-AUG-23,20-NOV-23,60 DAY CREDIT,133872.73,MR,1
3,64500.0,4000000,25-DEC-22,20-FEB-23,60 DAY CREDIT,152477.96,MR,1
3,117000.0,7000000,12-MAY-23,09-MAR-24,60 DAY CREDIT,160692.43,MR,1
3,,4000000,17-MAR-24,20-FEB-25,60 DAY CREDIT,135434.04,MR,1
3,,4000000,17-MAR-24,20-FEB-25,DIRECT,108845.2,MR,1
3,,5175000,09-MAR-24,18-DEC-24,60 DAY CREDIT,150493.04,MR,1
3,,4500000,30-DEC-22,20-DEC-23,DIRECT,125076.56,MR,1
3,85500.0,6000000,30-OCT-23,17-NOV-23,60 DAY CREDIT,152160.14,MR,1
3,247800.0,2600000,16-NOV-23,18-NOV-23,DIRECT,76342.1,MR,1
3,111000.0,5175000,24-APR-23,18-DEC-23,60 DAY CREDIT,132260.39,MR,1
3,118800.0,4950000,28-JUN-24,22-DEC-24,DIRECT,125327.22,MR,1
3,118800.0,4950000,28-JUN-24,22-DEC-24,60 DAY CREDIT,112014.33,MR,1
3,57000.0,4000000,27-MAY-24,28-JAN-25,60 DAY CREDIT,158318.83,MR,1
3,510300.0,4000000,24-DEC-23,20-FEB-24,60 DAY CREDIT,144910.52,MR,1
3,672126.33,7000000,18-MAY-24,09-MAR-25,60 DAY CREDIT,177150.12,MR,1
3,,5175000,29-JUL-24,18-DEC-24,DIRECT,144536.01,MR,1
3,929850.0,4000000,27-AUG-24,28-JAN-25,60 DAY CREDIT,158318.83,MR,1
3,,5200000,21-DEC-24,20-NOV-25,DIRECT,144534.58,MR,1
3,,5200000,21-DEC-24,20-NOV-25,60 DAY CREDIT,147910.51,MR,1
3,698400.0,5175000,24-OCT-24,18-DEC-24,60 DAY CREDIT,183549.14,MR,1
3,95791.5,5200000,22-NOV-24,20-NOV-25,60 DAY CREDIT,149661.05,MR,1
3,580527.27,4000000,07-NOV-24,28-JAN-25,60 DAY CREDIT,99726.67,MR,1
3,,5175000,11-FEB-25,18-DEC-25,60 DAY CREDIT,145989.53,MR,1
3,,5175000,11-FEB-25,18-DEC-25,DIRECT,144536.01,MR,1
3,,5175000,11-FEB-25,18-DEC-25,DIRECT,149312.38,MR,1
3,177409.08,7000000,04-FEB-25,09-MAR-25,60 DAY CREDIT,177150.12,MR,1
3,102000.0,5175000,08-MAR-25,18-DEC-25,DIRECT,149312.38,MR,1
3,102000.0,5175000,08-MAR-25,18-DEC-25,60 DAY CREDIT,150493.04,MR,1
3,,5000000,16-MAR-25,28-JAN-26,DIRECT,156865.31,MR,1
3,,5000000,16-MAR-25,28-JAN-26,DIRECT,112639.08,MR,1
3,,5000000,16-MAR-25,28-JAN-26,60 DAY CREDIT,99723.43,MR,1
3,133500.0,5175000,06-MAY-25,18-DEC-25,60 DAY CREDIT,150493.04,MR,1
3,231000.0,5175000,01-MAY-25,18-DEC-25,60 DAY CREDIT,183549.14,MR,1
3,231000.0,5175000,01-MAY-25,18-DEC-25,DIRECT,149312.38,MR,1
3,,4800000,04-JUN-25,20-FEB-26,DIRECT,108845.2,MR,1
3,236772.96,5200000,26-OCT-25,20-NOV-25,60 DAY CREDIT,147910.51,MR,1
3,,5200000,18-AUG-25,20-NOV-25,60 DAY CREDIT,149661.05,MR,1
2,724560.0,4850000,09-OCT-20,26-JAN-21,DIRECT,70509.89,MR,1
2,,4850000,22-SEP-19,26-JAN-20,60 DAY CREDIT,70065.36,MR,1
2,225450.0,4850000,15-JUL-22,26-JAN-23,60 DAY CREDIT,79632.96,MR,1
2,,4850000,26-FEB-22,26-JAN-23,60 DAY CREDIT,82964.95,MR,1
1,39300.0,899000,03-APR-17,28-JUN-17,60 DAY CREDIT,19856.99,MR,1
1,10500.0,899000,19-JAN-17,28-JUN-17,60 DAY CREDIT,20444.81,MR,1
1,10500.0,899000,19-JAN-17,28-JUN-17,60 DAY CREDIT,21181.53,MR,1
1,10500.0,899000,19-JAN-17,28-JUN-17,60 DAY CREDIT,19999.61,MR,1
1,11000.0,920000,21-NOV-17,28-JUN-18,DIRECT,12905.99,MR,1
1,,920000,18-FEB-19,28-JUN-19,60 DAY CREDIT,13191.74,MR,1
1,20000.0,899000,08-OCT-14,28-JUN-15,60 DAY CREDIT,13073.96,MR,1
1,20000.0,899000,08-OCT-14,28-JUN-15,60 DAY CREDIT,19999.61,MR,1
1,18925.0,899000,04-DEC-16,28-JUN-17,60 DAY CREDIT,13191.74,MR,1
1,18925.0,899000,04-DEC-16,28-JUN-17,60 DAY CREDIT,19999.61,MR,1
1,6500.0,899000,11-JAN-14,28-JUN-14,60 DAY CREDIT,20503.58,MR,1
1,6500.0,899000,11-JAN-14,28-JUN-14,60 DAY CREDIT,20444.81,MR,1
1,23500.0,899000,19-JAN-14,28-JUN-14,DIRECT,18899.45,MR,1
1,23500.0,899000,19-JAN-14,28-JUN-14,DIRECT,12905.99,MR,1
1,255965.0,920000,06-MAR-20,28-JUN-20,60 DAY CREDIT,20503.58,MR,1
1,255965.0,920000,06-MAR-20,28-JUN-20,60 DAY CREDIT,19980.53,MR,1
1,20800.0,920000,09-OCT-20,05-JUL-21,60 DAY CREDIT,20503.58,MR,1
1,20800.0,920000,09-OCT-20,05-JUL-21,60 DAY CREDIT,19856.99,MR,1
1,20800.0,920000,09-OCT-20,05-JUL-21,60 DAY CREDIT,21181.53,MR,1
1,10450.0,920000,04-AUG-19,28-JUN-20,DIRECT,18899.45,MR,1
1,10450.0,920000,04-AUG-19,28-JUN-20,60 DAY CREDIT,19980.53,MR,1
1,10450.0,920000,04-AUG-19,28-JUN-20,60 DAY CREDIT,13188.87,MR,1
1,177410.0,1800000,13-FEB-19,20-MAR-19,60 DAY CREDIT,30321.32,MR,1
1,34500.0,3500000,24-FEB-24,26-JAN-25,60 DAY CREDIT,46221.7,MR,1
2,22300.0,2800000,16-JAN-23,31-JUL-23,DIRECT,42676.9,MR,1
1,25680.0,2800000,23-NOV-22,31-JUL-23,60 DAY CREDIT,41645.62,MR,1
5,,3100000,08-AUG-22,22-MAY-23,60 DAY CREDIT,54216.33,MR,1
5,,3100000,08-AUG-22,22-MAY-23,60 DAY CREDIT,53571.33,MR,1
5,,3100000,08-AUG-22,22-MAY-23,60 DAY CREDIT,59415.39,MR,1
5,231743.25,3100000,14-JUL-19,22-MAY-20,60 DAY CREDIT,59415.39,MR,1
5,24985000.0,5000000,09-AUG-23,14-JUN-24,60 DAY CREDIT,76582.68,MR,1
5,,3100000,30-DEC-22,22-MAY-23,60 DAY CREDIT,55170.34,MR,1
1,33300.0,1600000,11-FEB-17,20-MAR-17,60 DAY CREDIT,37113.83,MISS,1
1,20550.0,1600000,09-OCT-16,20-MAR-17,60 DAY CREDIT,38450.9,MISS,1
1,20550.0,1600000,09-OCT-16,20-MAR-17,DIRECT,40102.4,MISS,1
1,,1600000,20-JUL-14,20-MAR-15,60 DAY CREDIT,38450.9,MISS,1
1,,1600000,20-JUL-14,20-MAR-15,60 DAY CREDIT,37113.49,MISS,1
1,60325.0,1600000,27-APR-16,20-MAR-17,DIRECT,40102.4,MISS,1
1,60325.0,1600000,27-APR-16,20-MAR-17,60 DAY CREDIT,37113.49,MISS,1
1,22580.0,1600000,13-MAR-16,20-MAR-16,DIRECT,37447.84,MISS,1
3,30000.0,1500000,30-OCT-17,24-MAR-18,DIRECT,29752.68,MR,1
1,36672.5,1500000,31-MAR-15,24-MAR-16,60 DAY CREDIT,37510.33,MR,1
2,73345.0,1500000,31-MAR-15,24-MAR-16,60 DAY CREDIT,30398.2,MR,1
1,36672.5,1500000,31-MAR-15,24-MAR-16,60 DAY CREDIT,28018.7,MR,1
1,36672.5,1500000,31-MAR-15,24-MAR-16,60 DAY CREDIT,30046.09,MR,1
2,59200.0,1500000,10-AUG-16,24-MAR-17,DIRECT,28734.62,MR,1
1,34289.5,1500000,17-JUN-13,24-MAR-14,60 DAY CREDIT,30339.49,MR,1
1,25000.0,1500000,08-JAN-18,24-MAR-18,60 DAY CREDIT,25586.76,MR,1
2,22200.0,1500000,29-OCT-19,24-MAR-20,60 DAY CREDIT,30398.2,MR,1
1,11100.0,1500000,29-OCT-19,24-MAR-20,60 DAY CREDIT,30339.49,MR,1
1,11100.0,1500000,29-OCT-19,24-MAR-20,60 DAY CREDIT,28018.7,MR,1
3,,1500000,10-OCT-19,24-MAR-20,DIRECT,29752.68,MR,1
1,,1500000,10-OCT-19,24-MAR-20,DIRECT,28270.78,MR,1
1,,1500000,10-OCT-19,24-MAR-20,60 DAY CREDIT,28018.7,MR,1
1,,1500000,10-OCT-19,24-MAR-20,60 DAY CREDIT,30046.09,MR,1
1,14847.5,1500000,23-MAY-19,24-MAR-20,60 DAY CREDIT,25586.76,MR,1
1,14847.5,1500000,23-MAY-19,24-MAR-20,60 DAY CREDIT,30339.49,MR,1
2,13000.0,2200000,24-NOV-14,26-JUN-15,60 DAY CREDIT,41868.06,MRS,1
2,20000.0,2200000,26-DEC-14,26-JUN-15,60 DAY CREDIT,41868.06,MRS,1
2,94000.0,2200000,07-OCT-16,26-JUN-17,DIRECT,43671.23,MRS,1
1,,3360000,06-NOV-18,10-JUN-19,60 DAY CREDIT,54011.23,MR,1
1,163450.0,5200000,29-MAR-24,11-AUG-24,60 DAY CREDIT,95870.08,MR,1
1,18000.0,7000000,24-APR-25,11-AUG-25,60 DAY CREDIT,79436.54,MR,1
1,6500.0,1750000,30-JUN-16,02-OCT-16,60 DAY CREDIT,32239.55,MR,1
2,31000.0,1750000,19-JUN-16,02-OCT-16,60 DAY CREDIT,32933.83,MR,1
1,,1800000,01-JAN-19,11-SEP-19,60 DAY CREDIT,33202.62,MR,1
1,,3900000,24-JUN-18,22-SEP-18,DIRECT,62226.21,MRS,1
1,,3900000,24-JUN-18,22-SEP-18,60 DAY CREDIT,67986.11,MRS,1
1,,3900000,24-JUN-18,22-SEP-18,60 DAY CREDIT,62510.4,MRS,1
1,32427.04,3900000,12-FEB-16,22-SEP-16,DIRECT,62226.21,MRS,1
1,85400.0,3900000,23-JUL-18,22-SEP-18,60 DAY CREDIT,64998.35,MRS,1
1,372921.4,3900000,08-DEC-21,22-SEP-22,60 DAY CREDIT,80805.5,MRS,1
1,,3900000,16-AUG-21,22-SEP-21,DIRECT,75060.31,MRS,1
1,,3900000,26-AUG-21,22-SEP-21,60 DAY CREDIT,71431.89,MRS,1
1,,3900000,26-AUG-21,22-SEP-21,60 DAY CREDIT,80850.91,MRS,1
1,87325.7,3900000,22-MAY-19,22-SEP-19,DIRECT,61977.39,MRS,1
1,87325.7,3900000,22-MAY-19,22-SEP-19,60 DAY CREDIT,62510.4,MRS,1
1,492545.0,6000000,25-JAN-25,02-DEC-25,60 DAY CREDIT,74176.06,MS.,1
1,,1400000,29-OCT-15,09-OCT-16,60 DAY CREDIT,41019.12,MR,1
1,25000.0,2200000,28-AUG-15,12-MAY-16,60 DAY CREDIT,51200.84,MR,1
1,25000.0,2200000,28-AUG-15,12-MAY-16,DIRECT,49136.76,MR,1
1,14500.0,1400000,01-FEB-15,09-OCT-15,DIRECT,40734.92,MR,1
1,5000.0,2200000,03-JUN-16,12-MAY-17,60 DAY CREDIT,51200.84,MR,1
1,5000.0,2200000,03-JUN-16,12-MAY-17,60 DAY CREDIT,49419.95,MR,1
1,127673.15,2200000,22-AUG-16,12-MAY-17,DIRECT,49136.76,MR,1
1,,2200000,22-APR-16,12-MAY-16,60 DAY CREDIT,51200.84,MR,1
1,,2200000,22-APR-16,12-MAY-16,60 DAY CREDIT,49419.95,MR,1
1,,2200000,25-MAR-16,12-MAY-16,60 DAY CREDIT,51200.84,MR,1
1,10966.5,374960,22-DEC-17,27-NOV-18,60 DAY CREDIT,9078.47,MR,1
1,9872.5,374960,22-NOV-17,24-NOV-17,DIRECT,7491.52,MR,1
1,9872.5,374960,22-NOV-17,24-NOV-17,60 DAY CREDIT,7568.46,MR,1
1,26602.5,374960,12-APR-16,24-NOV-16,60 DAY CREDIT,7568.46,MR,1
1,959375.0,4500000,10-JUL-17,07-NOV-17,DIRECT,69281.26,MR,1
1,,4500000,17-AUG-15,06-NOV-15,60 DAY CREDIT,60840.43,MR,1
1,,4500000,17-SEP-14,06-NOV-14,DIRECT,69281.26,MR,1
1,,4500000,04-JUN-16,06-NOV-16,60 DAY CREDIT,60840.43,MR,1
1,,4500000,04-JUN-16,06-NOV-16,60 DAY CREDIT,75629.78,MR,1
1,,4500000,04-JUN-16,06-NOV-16,60 DAY CREDIT,69567.01,MR,1
1,,4500000,15-MAY-16,06-NOV-16,60 DAY CREDIT,75923.19,MR,1
1,57632.5,4500000,14-MAR-16,06-NOV-16,60 DAY CREDIT,60840.43,MR,1
1,57632.5,4500000,14-MAR-16,06-NOV-16,60 DAY CREDIT,58934.82,MR,1
1,67440.0,4500000,25-FEB-16,06-NOV-16,DIRECT,75336.37,MR,1
1,67440.0,4500000,25-FEB-16,06-NOV-16,DIRECT,69281.26,MR,1
1,204460.0,4500000,17-MAY-17,07-NOV-17,60 DAY CREDIT,75923.19,MR,1
1,,4500000,01-APR-15,06-NOV-15,60 DAY CREDIT,60840.43,MR,1
1,,4500000,01-APR-15,06-NOV-15,60 DAY CREDIT,58934.82,MR,1
1,1681320.0,5600000,18-DEC-21,15-MAR-22,60 DAY CREDIT,92107.63,MR,1
1,,5600000,06-NOV-21,15-MAR-22,60 DAY CREDIT,92107.63,MR,1
1,23500.0,3200000,13-MAR-19,14-JUN-19,60 DAY CREDIT,64924.69,MR,1
1,18500.0,1800000,17-SEP-14,24-APR-15,60 DAY CREDIT,37103.37,MR,1
1,15500.0,1800000,10-SEP-14,24-APR-15,60 DAY CREDIT,37103.37,MR,1
1,15500.0,1800000,10-SEP-14,24-APR-15,60 DAY CREDIT,31847.81,MR,1
2,96400.0,3200000,13-DEC-18,14-JUN-19,DIRECT,63722.86,MR,1
1,48200.0,3200000,13-DEC-18,14-JUN-19,60 DAY CREDIT,59840.91,MR,1
1,35900.0,5000000,28-JUN-20,14-AUG-20,60 DAY CREDIT,76162.18,MR,1
1,33500.0,1800000,03-NOV-13,24-APR-14,60 DAY CREDIT,31847.81,MR,1
1,33500.0,1800000,03-NOV-13,24-APR-14,60 DAY CREDIT,31863.79,MR,1
1,64350.0,3200000,26-OCT-18,14-JUN-19,DIRECT,59899.59,MR,1
1,15000.0,3200000,12-JAN-20,14-JUN-20,DIRECT,63803.57,MR,1
1,21000.0,3200000,10-JUL-18,14-JUN-19,DIRECT,59899.59,MR,1
1,21000.0,3200000,10-JUL-18,14-JUN-19,60 DAY CREDIT,54196.2,MR,1
1,21000.0,3200000,10-JUL-18,14-JUN-19,60 DAY CREDIT,59899.59,MR,1
2,41400.0,3200000,06-DEC-19,14-JUN-20,60 DAY CREDIT,64963.67,MR,1
2,10200.0,3200000,02-DEC-19,14-JUN-20,60 DAY CREDIT,64963.67,MR,1
1,,5000000,21-OCT-19,14-AUG-20,60 DAY CREDIT,98628.51,MR,1
1,21500.0,3200000,02-SEP-19,14-JUN-20,DIRECT,59254.09,MR,1
1,21500.0,3200000,02-SEP-19,14-JUN-20,60 DAY CREDIT,56451.26,MR,1
1,16800.0,3200000,28-JUL-19,14-JUN-20,DIRECT,59254.09,MR,1
1,16800.0,3200000,28-JUL-19,14-JUN-20,DIRECT,54534.9,MR,1
1,16800.0,3200000,28-JUL-19,14-JUN-20,60 DAY CREDIT,64924.69,MR,1
1,31600.0,5000000,04-OCT-21,14-AUG-22,60 DAY CREDIT,98628.51,MR,1
1,13500.0,3200000,20-APR-22,14-JUN-22,DIRECT,59254.09,MR,1
1,13500.0,3200000,20-APR-22,14-JUN-22,60 DAY CREDIT,54196.2,MR,1
1,12000.0,3200000,18-APR-22,14-JUN-22,60 DAY CREDIT,57505.58,MR,1
1,12000.0,3200000,18-APR-22,14-JUN-22,60 DAY CREDIT,54196.2,MR,1
1,21000.0,3200000,13-NOV-21,14-JUN-22,60 DAY CREDIT,64924.69,MR,1
1,,3500000,07-OCT-23,14-JUN-24,DIRECT,63803.57,MR,1
1,,3500000,07-OCT-23,14-JUN-24,60 DAY CREDIT,59899.59,MR,1
1,,3500000,23-DEC-23,14-JUN-24,DIRECT,63803.57,MR,1
2,31000.0,3500000,17-DEC-23,14-JUN-24,60 DAY CREDIT,64963.67,MR,1
1,,212500,19-OCT-16,04-SEP-17,DIRECT,8847.72,MR,1
1,3985.0,212500,03-MAY-16,31-AUG-16,DIRECT,8848.05,MR,1
3,,5500000,20-MAR-14,14-JUL-14,60 DAY CREDIT,92714.16,DR,1
3,272550.0,3000000,08-NOV-19,02-JUL-20,60 DAY CREDIT,61872.33,DR,1
5,203600.0,3300000,09-AUG-17,18-NOV-17,60 DAY CREDIT,71043.47,MR,1
5,,4675000,22-MAR-15,18-NOV-15,60 DAY CREDIT,68572.64,MR,1
10,,4675000,20-AUG-14,18-NOV-14,60 DAY CREDIT,69190.18,MR,1
5,698250.0,14000000,08-FEB-24,15-OCT-24,60 DAY CREDIT,175492.61,MR,1
5,,6000000,27-APR-24,05-FEB-25,60 DAY CREDIT,89186.65,MR,1
5,22374750.0,14000000,18-DEC-24,15-OCT-25,60 DAY CREDIT,157386.13,MR,1
5,,6000000,10-FEB-25,05-FEB-26,60 DAY CREDIT,89186.65,MR,1
5,704625.0,5700000,05-JUN-25,08-MAY-26,60 DAY CREDIT,125199.04,MR,1
5,704625.0,5700000,05-JUN-25,08-MAY-26,DIRECT,68950.85,MR,1
1,27000.0,430000,09-JUL-15,14-OCT-15,60 DAY CREDIT,13469.35,MR,1
1,73150.0,430000,25-FEB-19,28-OCT-19,60 DAY CREDIT,9694.65,MR,1
1,73150.0,430000,25-FEB-19,28-OCT-19,60 DAY CREDIT,11151.98,MR,1
1,75425.0,430000,12-JUN-20,28-OCT-20,60 DAY CREDIT,13469.35,MR,1
1,25000.0,430000,10-SEP-19,28-OCT-19,60 DAY CREDIT,8753.11,MR,1
1,,2000000,14-AUG-15,24-OCT-15,60 DAY CREDIT,32250.34,MRS,1
1,,2000000,14-AUG-15,24-OCT-15,60 DAY CREDIT,33440.88,MRS,1
1,30005.0,2000000,23-APR-17,24-OCT-17,60 DAY CREDIT,33552.76,MRS,1
1,101803.13,2000000,30-JAN-18,24-OCT-18,60 DAY CREDIT,32250.34,MRS,1
1,101803.13,2000000,30-JAN-18,24-OCT-18,60 DAY CREDIT,33440.88,MRS,1
1,101803.13,2000000,30-JAN-18,24-OCT-18,60 DAY CREDIT,31962.4,MRS,1
1,6725.0,300000,13-FEB-17,28-NOV-17,60 DAY CREDIT,14243.92,MRS,1
2,,7200000,20-FEB-24,29-NOV-24,60 DAY CREDIT,83296.39,MR,1
2,449800.0,7000000,14-FEB-23,29-NOV-23,60 DAY CREDIT,105928.67,MR,1
2,725100.0,7200000,07-JAN-24,29-NOV-24,60 DAY CREDIT,85332.33,MR,1
1,50210.0,2100000,10-JUL-14,03-APR-15,60 DAY CREDIT,40204.95,MR,1
1,338850.0,3500000,22-AUG-19,31-JUL-20,60 DAY CREDIT,60513.93,MR,1
1,259375.0,3500000,17-JUN-20,12-MAY-21,60 DAY CREDIT,67460.74,MR,1
2,518750.0,3500000,17-JUN-20,12-MAY-21,60 DAY CREDIT,72710.68,MR,1
1,29325.0,3500000,18-NOV-19,12-MAY-20,60 DAY CREDIT,72769.37,MR,1
1,195400.0,3500000,07-FEB-21,12-MAY-21,DIRECT,72123.86,MR,1
1,45377.92,10000000,21-JUL-14,28-OCT-14,60 DAY CREDIT,58252.65,MR,1
1,19000.0,6500000,26-OCT-15,23-DEC-15,60 DAY CREDIT,63952.92,DR,1
1,43000.0,6500000,15-SEP-16,23-DEC-16,60 DAY CREDIT,63952.92,DR,1
1,47450.0,6500000,08-MAR-16,23-DEC-16,60 DAY CREDIT,63952.92,DR,1
1,87564.0,6500000,25-MAR-16,23-DEC-16,60 DAY CREDIT,73432.98,DR,1
1,87564.0,6500000,25-MAR-16,23-DEC-16,60 DAY CREDIT,68750.23,DR,1
1,47580.0,6500000,16-MAR-16,23-DEC-16,60 DAY CREDIT,69369.24,DR,1
1,203844.0,6500000,18-JUL-18,23-DEC-18,60 DAY CREDIT,73726.39,DR,1
4,374460.0,1550000,02-AUG-17,23-JUL-18,DIRECT,31380.03,MR,1
2,,1550000,11-JUN-17,21-JUL-17,60 DAY CREDIT,29823.66,MR,1
4,,1550000,24-FEB-18,23-JUL-18,DIRECT,31380.03,MR,1
2,,1550000,24-FEB-18,23-JUL-18,60 DAY CREDIT,31967.85,MR,1
2,268150.0,3000000,30-JUN-22,14-SEP-22,DIRECT,37956.15,MR,1
2,268150.0,3000000,30-JUN-22,14-SEP-22,60 DAY CREDIT,41039.72,MR,1
2,268150.0,3000000,30-JUN-22,14-SEP-22,60 DAY CREDIT,31514.72,MR,1
2,48000.0,2210000,21-MAY-19,14-SEP-19,60 DAY CREDIT,41205.24,MR,1
2,48000.0,2210000,21-MAY-19,14-SEP-19,60 DAY CREDIT,40675.94,MR,1
1,10300.0,2600000,02-JAN-17,01-JUN-17,60 DAY CREDIT,44413.08,MR,1
1,36500.0,2600000,21-OCT-17,01-JUN-18,60 DAY CREDIT,44016.53,MR,1
1,17300.0,2600000,18-JAN-15,01-JUN-15,60 DAY CREDIT,45897.11,MR,1
1,15500.0,2600000,08-OCT-16,01-JUN-17,60 DAY CREDIT,45897.11,MR,1
1,15500.0,2600000,08-OCT-16,01-JUN-17,60 DAY CREDIT,44413.08,MR,1
1,119775.0,2600000,03-APR-18,01-JUN-18,60 DAY CREDIT,44413.08,MR,1
1,239625.0,1500000,26-JUL-17,14-JUN-18,60 DAY CREDIT,29817.73,MRS,1
1,,1500000,08-JUL-15,14-JUN-16,60 DAY CREDIT,30111.13,MRS,1
1,13000.0,1500000,12-AUG-14,08-JUN-15,60 DAY CREDIT,29817.73,MRS,1
1,6875.0,1500000,11-MAY-16,14-JUN-16,60 DAY CREDIT,28780.61,MRS,1
1,,1500000,02-SEP-17,14-JUN-18,DIRECT,29524.32,MRS,1
1,,1500000,02-SEP-17,14-JUN-18,60 DAY CREDIT,30111.13,MRS,1
2,,1500000,02-SEP-17,14-JUN-18,DIRECT,28497.41,MRS,1
1,41075.0,1500000,07-SEP-17,14-JUN-18,DIRECT,29524.32,MRS,1
1,41075.0,1500000,07-SEP-17,14-JUN-18,60 DAY CREDIT,29817.73,MRS,1
1,9500.0,1500000,28-MAR-17,14-JUN-17,60 DAY CREDIT,29817.73,MRS,1
2,,2300000,17-OCT-15,28-JUL-16,60 DAY CREDIT,42559.85,MRS,1
2,35700.0,2300000,08-MAY-15,28-JUL-15,60 DAY CREDIT,43146.7,MRS,1
2,35700.0,2300000,08-MAY-15,28-JUL-15,60 DAY CREDIT,42265.43,MRS,1
2,29140.0,2300000,04-SEP-16,28-JUL-17,60 DAY CREDIT,42265.43,MRS,1
2,29140.0,2300000,04-SEP-16,28-JUL-17,60 DAY CREDIT,37735.51,MRS,1
2,29140.0,2300000,04-SEP-16,28-JUL-17,60 DAY CREDIT,42559.85,MRS,1
2,,2300000,18-APR-16,28-JUL-16,60 DAY CREDIT,43146.7,MRS,1
2,,2000000,05-JAN-21,18-OCT-21,60 DAY CREDIT,32417.18,MRS,1
2,,2300000,21-NOV-21,24-MAY-22,60 DAY CREDIT,35320.22,MRS,1
2,9200.0,2000000,04-AUG-21,18-OCT-21,60 DAY CREDIT,32417.18,MRS,1
2,39460.0,2300000,16-MAY-19,28-JUL-19,60 DAY CREDIT,37398.76,MRS,1
2,39460.0,2300000,16-MAY-19,28-JUL-19,60 DAY CREDIT,37735.51,MRS,1
2,132800.0,2000000,09-AUG-21,18-OCT-21,DIRECT,30636.1,MRS,1
4,30000.0,2300000,30-JAN-22,24-MAY-22,DIRECT,30239.03,MRS,1
1,,3200000,01-FEB-16,05-JAN-17,DIRECT,62176.39,MR,1
1,,3200000,15-MAR-17,05-JAN-18,DIRECT,62176.39,MR,1
1,,3200000,15-MAR-17,05-JAN-18,60 DAY CREDIT,62382.77,MR,1
1,7500.0,3200000,30-NOV-17,05-JAN-18,60 DAY CREDIT,62822.87,MR,1
1,7500.0,3200000,30-NOV-17,05-JAN-18,60 DAY CREDIT,62470.79,MR,1
1,100550.0,3200000,13-JUL-15,05-JAN-16,DIRECT,62176.39,MR,1
1,100550.0,3200000,13-JUL-15,05-JAN-16,60 DAY CREDIT,47396.53,MR,1
1,,3200000,03-AUG-16,05-JAN-17,60 DAY CREDIT,60554.38,MR,1
1,8975.0,3200000,01-APR-19,05-JAN-20,60 DAY CREDIT,60554.38,MR,1
